Parameter ID,Instance,Class Name,Module,Parameter Name,Description,Range/Enumerations,Default Value,Data Type,Access,Max Instances
80009,22,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,23,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,24,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,25,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,26,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,27,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,28,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,29,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,30,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,31,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,32,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,33,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,34,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,35,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,36,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,37,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,38,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,39,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,40,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,41,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,42,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,43,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,44,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,45,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,46,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,47,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,48,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,49,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80009,50,Profile,Base,Guaranteed Soak Deviation 1,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,1,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,2,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,3,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,4,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,5,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,6,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,7,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,8,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,9,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,10,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,11,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,12,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,13,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,14,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,15,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,16,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,17,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,18,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,19,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,20,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,21,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,22,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,23,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
80010,24,Profile,Base,Guaranteed Soak Deviation 2,Set the value of the deviation band that will be used in all profile step types. The process value for control loop must enter the deviation band before the step can proceed.,"0.0 to 9,999.000",10.0,IEEE Float,R/W,1
